seq,frame,track_id,lost_duration,gpr_sigma_px,cost,track_recent_speed,implied_speed,motion_ratio,nearest_active_iou,nearest_active_dist,n_neighbors,track_last_cx,track_last_cy,track_last_w,track_last_h,pred_cx,pred_cy,pred_w,pred_h,det_cx,det_cy,det_w,det_h,det_score
MOT17-02-FRCNN,165,47,1,0.8395393803757771,0.09621724846967239,0.6432539422872456,1.0163771859823552,1.5800558988700157,0.3085593969748,15.502237719314838,1,996.073319320565,493.2934729300538,28.33720957570434,72.50843258203778,995.8531706607024,492.8554214873213,28.524528577618867,73.69710533287741,996.9750061035156,493.7624969482422,29.70001220703125,73.57498168945312,0.40587425231933594
MOT17-02-FRCNN,166,57,10,6.828322971210059,0.1327594124103555,1.3876951528091896,0.8081090229566021,0.5823390110722095,0.11858577652683602,28.439371738461997,1,507.99827522793225,512.633770098499,35.646558611624826,92.81688522069497,509.5090740748069,502.97804391765476,35.93376174680367,93.3267039667266,507.6000061035156,504.5625,34.42498779296875,91.125,0.17128735780715942
MOT17-02-FRCNN,169,47,1,0.8281155175950846,0.016020545097860994,0.6544189349286891,1.088147574694989,1.6627690866150786,0.3169687994424067,14.560926495103201,1,997.3819948735046,491.8532415213768,28.322752499329603,72.11155093400421,996.134111540095,491.575688187231,28.443066595758864,72.12937376612848,996.3000183105469,491.7375183105469,28.35003662109375,72.22503662109375,0.2009725570678711
MOT17-02-FRCNN,171,67,11,1.8188874177141572,0.10602869087591793,1.7486023909644404,0.22829450633221696,0.1305582718586478,0.06111237965898838,80.95192379955812,1,1205.2304317540209,502.6504105464758,51.738586729572496,128.29623840000886,1207.2442923902095,500.4387596787395,48.74735069761027,121.51221967042477,1207.5750122070312,503.5500030517578,45.9000244140625,118.12496948242188,0.14760804176330566
MOT17-02-FRCNN,171,47,1,0.7974041014465293,0.06561612114786453,0.5813361258922853,0.753857635033396,1.2967672254606741,0.32559371739727816,14.275536747233922,2,997.0213692294279,491.9565027522947,29.147229215046757,72.85919569204297,996.8456154259285,491.9345793359479,28.588545477858133,72.33127852792705,996.3000183105469,491.7375183105469,28.35003662109375,70.20001220703125,0.22744274139404297
MOT17-02-FRCNN,176,19,3,4.6223252627916755,0.11666105875749222,0.507943858987733,0.8530182445125963,1.6793553646116568,0.15455372359536848,44.280613289636975,1,476.26336372750615,501.00772495740415,30.146923052874325,77.41614705075472,478.08082407653797,502.88845145034554,30.64933105856062,78.31046059348779,477.5625,503.2124938964844,34.42498779296875,78.29998779296875,0.22120893001556396
MOT17-02-FRCNN,177,72,2,2.054544411476424,0.11499894825198764,2.885868041129198,2.0640079375027045,0.7152121677383032,0.5861094048032812,23.594026150205124,3,1125.7297979728544,529.4904698532816,34.14064822136306,118.33145607390118,1126.2209336689473,529.6939595311115,34.44160408634207,118.14347894401834,1125.2250366210938,533.5875091552734,36.4500732421875,114.75003051757812,0.5588138103485107
MOT17-02-FRCNN,181,11,2,1.6733282776885605,0.09644171936424528,0.7085742361466775,0.3991200048339213,0.5632719685158042,0.4648179500077693,7.878620324807724,1,565.5906697045206,483.65512919376124,20.65195179822083,56.229815212469994,565.9754637262188,484.8574926312645,20.94703074042536,56.20741757304279,565.9874877929688,482.96250915527344,20.25,56.024993896484375,0.5050048828125
MOT17-02-FRCNN,181,72,1,1.801301860400895,0.041966667335922914,1.2722425989879964,1.0534733084160828,0.8280443598210487,0.5918393206950429,20.364534907658182,4,1127.202725976374,531.3960417242324,35.530093597256574,115.89045407967592,1126.2018208864888,530.4996043006033,35.70419797945806,116.19244886524353,1126.5750122070312,530.5500030517578,35.0999755859375,118.80001831054688,0.4218618869781494
MOT17-02-FRCNN,186,17,1,0.8625897635190651,0.09799026444223524,0.8591310101283498,2.2430536199429985,2.6108400156664087,0.2252739658877912,20.874264859189385,1,1029.9486261882062,494.5809796561734,30.06927666578098,84.38219295730917,1030.0746980596448,494.8624170086018,30.452411714191385,85.90348835731442,1029.3750305175781,492.4125061035156,31.04998779296875,81.67498779296875,0.5659031867980957
MOT17-02-FRCNN,201,2,1,1.3106821631316465,0.09997066617201333,1.797086976125161,1.7406489379982475,0.9685947097292953,0.5588705811438506,12.634232490191716,2,444.2958549881786,508.5832907584439,37.93317696840728,92.11135659614608,443.64073825343604,508.93663967270663,38.21681545020192,91.31422605779812,444.8249969482422,506.9250183105469,38.475006103515625,90.45001220703125,0.2829265594482422
MOT17-02-FRCNN,202,17,7,2.6485862478988764,0.1366387674205235,1.2653396736634726,0.1558332139368969,0.12315524216965476,0.48955158900515966,11.900530981193311,2,1032.3866187607894,491.1903523538882,31.138482914482626,83.32427209948743,1031.180407756501,492.97178707814277,31.423472137951194,82.04898978872973,1031.4000244140625,490.7250061035156,33.75,88.42498779296875,0.2717735767364502
MOT17-02-FRCNN,204,63,2,1.1020002267886697,0.14901317069718645,1.343962078188583,0.40514387655663,0.30145484246303317,0.36681841098261997,16.289345604328204,1,1043.1872975919318,492.3629403710074,35.60759146366276,90.24830913379765,1043.7247827955093,494.26199993414303,36.26274257635532,89.93530501445878,1043.5500183105469,493.08750915527344,39.14996337890625,97.87503051757812,0.5535674095153809
MOT17-02-FRCNN,223,2,2,1.752879612072883,0.09524778278457613,1.1952747916443862,0.6066558210843818,0.507545064386225,0.5692342923986082,15.33357106286533,1,442.5989132395406,504.6669324955502,36.73185070442427,88.65593612036417,442.5624092087788,506.3490070043196,36.45324949292842,87.22644229655191,442.125,503.5500030517578,37.79998779296875,88.42501831054688,0.10205894708633423
MOT17-02-FRCNN,226,86,3,0.3204132209128839,0.08838095378722732,0.6446492342504024,0.08499756303652034,0.1318508710172524,0.0,34.800737410064094,1,632.374140884635,488.1283076651263,22.994423429815605,53.87976346082713,631.9335102690898,488.59779843564564,22.95125400046868,53.65617705332795,632.4750061035156,488.3625030517578,22.27496337890625,51.300018310546875,0.18094462156295776
MOT17-02-FRCNN,243,73,5,1.4883346686703607,0.09314918775059078,0.9652191754533284,0.23486184071017596,0.24332488069341338,0.5805509757809019,6.656265151200427,1,564.8571840606314,486.92690260064904,23.242854936530826,62.96653332452138,563.951998501755,485.4131656570946,23.524034765011265,64.7811702011997,563.9624938964844,487.68751525878906,22.95001220703125,61.425018310546875,0.1287606954574585
MOT17-02-FRCNN,246,9,7,1.406235040379841,0.14175005720641676,0.7409806660727271,0.5504934474648151,0.7429255210969085,0.47624875363306984,14.874839715022722,3,600.4687412955544,481.14640172507967,20.58058198041038,48.929292836059425,597.7609724311628,481.3967405787066,21.007113388081052,50.49712616338297,596.7000122070312,481.95001220703125,21.5999755859375,53.32501220703125,0.13080406188964844
MOT17-02-FRCNN,246,73,2,0.8644206270143,0.03599952198482059,1.602602711031857,0.44281626682276976,0.2763106937075232,0.6403782119255855,7.1430299479795165,2,562.9263928133637,489.89684364698155,22.964705383208702,62.834406383756075,562.3979321525271,490.15809502804166,23.06910786449407,62.47533190434575,562.6125183105469,490.72499084472656,22.95001220703125,62.774993896484375,0.14043134450912476
MOT17-02-FRCNN,248,86,2,0.5139608856187613,0.05475506212310155,0.6331920295817319,0.21557503090030247,0.34045758763373096,0.0,35.26904482536117,1,631.7546790341855,488.1642025583749,22.26385267466878,53.777705928254186,632.0055326365617,487.7007414134553,22.23128429644248,54.68240717678566,632.1375122070312,488.3625183105469,22.949951171875,53.32501220703125,0.13164103031158447
MOT17-02-FRCNN,251,9,4,1.342079932597806,0.13442549731284426,1.07420055650419,0.4233645037861721,0.3941205403616086,0.4309790739062005,19.242375710365852,3,596.6202202072702,479.07846628489267,22.02878988161644,49.73098469039634,596.5663534003704,479.3530327763838,21.374995965116796,50.53322687490993,597.375,477.56251525878906,22.2750244140625,49.274993896484375,0.13225525617599487
MOT17-02-FRCNN,253,86,1,0.5340540061230717,0.03133133736579463,0.6589535480838405,0.2834007275828831,0.4300769430667444,0.0,34.80978599040146,1,632.3126930011471,487.1177273213628,22.965577847552932,55.55194627977973,632.2101606588311,487.29236848732273,22.956242161988484,55.17890012054005,632.4750366210938,487.3500213623047,23.625,55.350006103515625,0.19312065839767456
MOT17-02-FRCNN,256,51,17,8.54858972667391,0.14087863302831438,1.4540733389656202,1.2209709341413817,0.83969006337049,0.10233154874183814,35.60430177474914,4,1039.3087462650738,489.6726754886244,29.144697091850556,76.80895091747804,1017.8448512323662,492.5907159272926,28.61740453025095,74.43101679083554,1018.5750427246094,488.70001220703125,29.70001220703125,81.0,0.4206812381744385
MOT17-02-FRCNN,258,13,2,1.116627666514015,0.04635379996369804,1.1836197521149323,0.7140842187885953,0.6033054260142627,0.22795073642983352,21.531217759238235,2,683.3597901701386,499.445648534312,27.12165565166563,89.03521296871227,682.8177942527599,500.5013063545224,27.75514498020175,87.45066772524837,683.1000061035156,500.84999084472656,28.35003662109375,89.77499389648438,0.36867284774780273
MOT17-02-FRCNN,260,73,14,1.6174001404049316,0.1432673404320164,1.0713493234445055,0.3795820898984769,0.3543028231707646,0.5454590324387623,7.67427261976994,3,562.6786250836194,490.540770926619,22.955242546670345,62.79416044881528,564.9043778415454,487.6028143256784,22.973237067873924,62.41787427911032,566.3250122070312,486.6750183105469,22.2750244140625,62.10003662109375,0.42808055877685547
MOT17-02-FRCNN,271,87,2,2.3728268973503712,0.08254490700356953,0.7858889291255418,0.3697759320101669,0.4705193295210513,0.680917472573389,4.631390129907783,3,576.5931397915596,491.4505911067973,23.727410826411916,70.88709435241766,575.7562158133022,489.778787759657,22.910776955676283,70.02763721552714,576.4500122070312,490.7250213623047,23.625,68.85000610351562,0.5264139175415039
MOT17-02-FRCNN,280,51,16,8.326213084318725,0.14931262994546868,1.1385291020103525,0.3069426302129035,0.26959577025384857,0.24992645681695513,21.531111527501032,5,1018.5460625592897,493.27349962882585,33.10175049013329,86.42825841644776,1017.2464120223146,491.72027357205917,32.01122832117062,84.09619923024968,1018.5750427246094,488.3625030517578,33.75006103515625,91.12496948242188,0.22097241878509521
MOT17-02-FRCNN,284,11,4,2.6276347302279968,0.061857175436227374,1.3084419416303594,0.5904000647960757,0.4512237387166134,0.6744123360863684,5.110229926656245,1,564.432608663587,500.004065695135,28.92084289175745,78.42443932719824,565.6243654786185,498.9802775828226,27.221557775317024,76.82483894072544,565.3125305175781,497.81251525878906,26.32501220703125,76.27499389648438,0.26424646377563477
MOT17-02-FRCNN,288,51,2,4.5374813286031745,0.09070364142493414,2.3228900732719406,0.5985265721706062,0.2576646131719625,0.6667130166981288,5.877255279881098,1,1007.5975214933326,493.18381325774783,28.804369590319727,83.36821102225309,1005.8171315251917,491.2429694564453,29.500616341667865,82.09403468964291,1006.4250183105469,493.4250030517578,28.35003662109375,81.67501831054688,0.3617058992385864
MOT17-02-FRCNN,291,77,1,2.1124101898891925,0.12171642548325834,3.4642583641917453,2.836150565368926,0.8186891008721386,0.14574647219502504,89.2577337832001,1,1277.677980761746,487.81927599165897,35.190590409797394,95.39410387252065,1279.1227211333955,490.16783426537614,36.21673574443912,97.9275560535101,1280.4750366210938,487.34999084472656,37.7999267578125,96.52499389648438,0.564572811126709
MOT17-02-FRCNN,298,77,1,1.960638243926446,0.085159455358778,3.0730821036679385,4.003492172129497,1.302761214010862,0.18261644796379092,82.48385376047099,1,1297.428984878578,493.2537936405128,44.27345940840808,114.6446621676473,1299.9636923602254,493.77467685050476,44.99534297973241,111.78574680579368,1301.4000244140625,493.76251220703125,45.89990234375,114.75,0.5970382690429688
MOT17-04-FRCNN,12,129,4,0.6973357982128362,0.13477524842371635,0.7458884108608961,0.5181363780526145,0.6946566946315565,0.6975602942925598,18.90824868502821,2,246.18961900321133,194.0147913972983,52.38985575289645,171.3216989373417,247.31772748383662,193.5702733832211,52.27503331522459,170.47588397470702,244.1812515258789,194.52655792236328,54.33750915527344,175.24685668945312,0.4113854169845581
MOT17-04-FRCNN,22,138,2,1.594382377798548,0.11421165367171404,2.310544933495361,1.6882308913193984,0.7306635187420768,0.6975425583095743,25.447066426526188,1,386.2179232784831,171.1328330267465,51.529053065208124,155.9513098939282,385.61875770009874,171.5553223297512,51.41127264368606,158.137350668818,383.0625,169.9312515258789,49.95001220703125,155.58749389648438,0.3004169464111328
MOT17-04-FRCNN,24,139,3,3.2846577187496355,0.13667227093843926,2.4048978466103166,0.5727355524994052,0.23815379655592075,0.4586873050550617,16.184507164617006,1,390.9934581491879,-11.030753038383693,38.4770917962868,131.92390424367693,393.4766232937105,-11.080189388699647,38.577009204450746,132.17008259057198,391.1625061035156,-12.740623474121094,39.1500244140625,136.01251220703125,0.40296435356140137
MOT17-04-FRCNN,29,140,1,2.2284917450536446,0.1432323655222134,3.365970054288292,3.4702636077092692,1.0309846943789966,0.2210381191985117,75.74333961770925,2,503.9823841565894,-15.945084115112252,51.15529281097388,150.03109505291042,504.80321191361026,-18.641859440250883,50.668645801431126,153.62739790498793,502.875,-12.65625,50.625,147.65625,0.4481935501098633
MOT17-04-FRCNN,42,142,3,1.7018970178378157,0.10296745540110008,2.362110387914007,4.882937174092417,2.0671926253220394,0.2026902303023327,62.93980872402068,1,467.1450120061529,7.657431576509424,48.304666650129285,152.38775049363196,466.84918220000384,-5.8483521785540376,47.31506398762417,150.2277871787438,464.7375030517578,-6.7921905517578125,49.274993896484375,153.47811889648438,0.4451131820678711
MOT17-04-FRCNN,43,142,1,0.5594478044948845,0.07359211991795844,2.843310423852398,1.2698105886032105,0.4465958334872018,0.2173498112285741,59.99729750940992,1,464.92930241528563,-3.6385089368150716,49.11112274634445,153.23938509177276,464.75278125705574,-5.621505650513242,48.384095598106796,152.7792519175526,464.7375183105469,-4.8937530517578125,50.625,157.6125030517578,0.46282529830932617
MOT17-04-FRCNN,48,141,1,0.35239720487553206,0.03479816341263342,0.3914553980049373,0.2395386879838675,0.6119182139387596,0.0,255.1983660923791,1,1251.3991508156807,83.51220246385375,64.5569620038822,89.89015177517639,1250.5926978698415,83.31902882579917,64.72523111209966,89.97480297225951,1251.4500122070312,83.27812576293945,64.7999267578125,90.7874984741211,0.5877571105957031
MOT17-04-FRCNN,54,141,1,0.314779778530119,0.017009394883347295,0.14974493573777936,0.6990683038743035,4.6683936283391425,0.0,258.6587587365201,1,1251.4730729128648,82.94506844063075,65.30259741441915,89.27382094470254,1251.254955641381,82.86633354259898,65.84085968294357,89.19281043751312,1250.7750244140625,82.98281478881836,66.14990234375,89.015625,0.48508214950561523
MOT17-04-FRCNN,55,125,2,1.1045507897629845,0.0860924386484595,1.1548198227575508,0.9356378596966674,0.8102024586506429,0.0,80.30055595182147,1,644.363485610362,140.74923647751834,52.518995192776494,144.15662508804482,643.7423744918308,141.18283566742463,52.08698138363684,147.0372799490748,642.9375,141.96094512939453,48.5999755859375,144.02813720703125,0.10941207408905029
MOT17-04-FRCNN,56,141,1,0.33894890677303874,0.020181794761897076,0.3416743270119429,0.19712531672790848,0.5769392112419911,0.0,259.0545005360223,1,1251.2913874064188,82.5935986312844,65.19133877936696,89.26250538435325,1251.0511728171045,82.84609552622265,65.44443163538199,89.21619857999957,1251.4500122070312,82.47656631469727,66.1500244140625,89.69062805175781,0.4748344421386719
MOT17-04-FRCNN,84,141,1,0.3538070942892223,0.043892642056420295,0.3753485383908727,0.8628130055453599,2.2986981892729834,0.0,259.9303378574989,1,1251.388215551837,82.71331751559482,62.83933471612571,91.61572104502225,1250.971861077696,82.69365518447248,64.10997799902361,90.70654205574823,1250.7750244140625,83.3203125,66.14990234375,89.859375,0.4506847858428955
MOT17-04-FRCNN,86,141,1,0.3720558694873409,0.0436849313387947,0.4706906108671816,0.5356005673630547,1.1379036568761922,0.0,260.60298397674865,1,1250.4379168670523,83.16635981209457,64.85029757207147,89.88263912319574,1250.9585675338358,82.84383988716824,64.20511824690766,90.67950881409908,1250.1000366210938,82.75078201293945,66.1500244140625,89.3109359741211,0.36100339889526367
MOT17-04-FRCNN,88,141,1,0.3761111508904007,0.014135326521306113,0.4830012840171368,0.2514919476246366,0.5206858779607586,0.0,259.9034995256898,1,1250.5251117850928,83.20780252072213,66.83755886932511,90.24402763496343,1250.9521106042935,82.84301484765845,65.78697518646459,89.88435255631981,1250.7750244140625,83.23594284057617,66.14990234375,89.85938262939453,0.2354130744934082
MOT17-04-FRCNN,89,141,1,0.37684520662017773,0.039255753886282774,0.37424802750609404,1.144499098119409,3.058129940580041,0.0,260.54474289826044,1,1250.6569793790825,83.2232847261127,66.43530344591092,90.01117120231908,1250.9524508127354,82.853329986399,66.31531047774433,89.92719658269425,1250.1000366210938,82.22343826293945,64.7999267578125,89.3531265258789,0.42216718196868896
MOT17-04-FRCNN,93,125,2,1.2094932119280286,0.08956525498869916,0.7119394634263836,1.1879515675382866,1.668613173683304,0.0,73.01398853711517,1,640.7399386148116,143.26162061956057,46.182344486884666,146.19262829211598,639.9029258856298,144.21026917834413,46.01776728524737,145.3195584159334,640.9125061035156,145.6312484741211,47.92498779296875,152.8874969482422,0.34812164306640625
MOT17-04-FRCNN,116,141,1,0.33861069860853354,0.07480328509623135,0.5520951639836118,1.8077806629967785,3.2744004673992038,0.0,261.27913468820157,1,1250.5932935660458,81.05478337465024,65.69349343536656,90.57447530247987,1250.7496205044708,81.47315402111141,65.24590573372689,91.6512762608524,1249.425048828125,82.43437576293945,67.5,95.17500305175781,0.4013538360595703
MOT17-04-FRCNN,118,141,1,0.3495509788383684,0.07303084819092609,0.9133672175025497,1.7313506048548777,1.8955690238028984,0.0,260.5906001766317,2,1250.4126381724382,82.93492150269856,65.58298147180815,94.79107225440815,1250.7679955525484,82.98221293966247,66.03913229119507,92.9587843913447,1250.0999755859375,81.23203659057617,67.5,98.08594512939453,0.49976110458374023
MOT17-04-FRCNN,126,115,2,2.130366920490039,0.0656965041315225,1.4321372799130465,1.823197605238285,1.2730606421676154,0.0,118.49373960238363,1,1530.2331656864471,269.61619481739564,50.41612027598007,167.354113315963,1528.9212351059848,269.47787974462625,49.526518339544964,167.23850013713934,1529.5499877929688,266.0343704223633,48.5999755859375,160.4812469482422,0.1543647050857544
MOT17-04-FRCNN,137,118,1,1.4017245131322944,0.08193117690884943,3.188844366699124,2.1096188534146036,0.6615621870559768,0.3436885695839748,73.50589545120363,1,495.6550084492731,-2.174878984209883,47.86928888333865,152.05005309019273,496.0166212098824,-3.8549778163210107,47.90884756818099,151.62572675056583,494.7749938964844,-4.092185974121094,47.92498779296875,156.9375,0.4414236545562744
MOT17-04-FRCNN,141,118,2,1.6273456295726394,0.05497578380989521,1.7518917151883628,1.0553325384133554,0.6023959867290578,0.3243297762932824,73.64496215147355,1,493.6700076422528,-3.9619286771635416,47.4340891086058,155.70694521504907,492.68784735597785,-3.5221080561786238,47.71999951112275,156.06558665442114,493.08750915527344,-5.990623474121094,46.574981689453125,151.875,0.37554359436035156
MOT17-04-FRCNN,146,115,2,2.1996515286492397,0.09507143690852549,1.3848728296575346,1.2958119998076214,0.9356902468279799,0.0,140.34587024459924,1,1521.2218221275227,247.3190865422395,51.33770577522925,169.1798702435729,1521.1028620124155,246.9837342278252,51.33518250341103,165.69345109881635,1520.1000366210938,244.98282623291016,51.2999267578125,176.25938415527344,0.29534435272216797
MOT17-04-FRCNN,151,115,2,2.1532593901784325,0.047054604182791615,1.6098526621869351,0.9007079182043288,0.5594971138419245,0.0,144.4898699806608,1,1517.692011432368,244.0784935153861,51.55361749416883,172.228341029391,1516.3886547569305,246.00221828915144,52.19384770847364,173.42160505371345,1516.050048828125,243.33750915527344,51.300048828125,171.78750610351562,0.13283884525299072
MOT17-04-FRCNN,154,115,3,2.9010640327960866,0.04868095456406141,1.5322988543210234,0.9399278490547522,0.6134102668054552,0.0,143.82117977948573,1,1516.0924663638568,243.18781680975707,51.367815732022926,171.91474615465344,1513.5473943552338,247.45024421786644,51.630561382255564,172.34301973146069,1513.3500366210938,243.84375762939453,51.2999267578125,171.4499969482422,0.16471266746520996
MOT17-04-FRCNN,175,116,2,1.7552644488184121,0.11467306939796906,2.3291342726202133,1.2808012366612735,0.5499044223072664,0.03191678697679227,62.84693874731794,1,949.5716214884571,-53.74951464704956,46.05147963566161,126.52562039087404,948.1718086831157,-49.10623755338719,44.525034507334794,121.30406304248191,947.0250244140625,-53.47265625,45.9000244140625,124.2421875,0.35262346267700195
