seq,frame,track_id,lost_duration,gpr_sigma_px,cost,track_recent_speed,implied_speed,motion_ratio,nearest_active_iou,nearest_active_dist,n_neighbors,track_last_cx,track_last_cy,track_last_w,track_last_h,pred_cx,pred_cy,pred_w,pred_h,det_cx,det_cy,det_w,det_h,det_score
MOT20-01,199,24,3,0.7956637328071718,0.05451629499657873,1.5898497642737985,0.5166557441531993,0.32497142545364593,0.546489852691682,11.47232452570908,1,1411.0439324807126,471.57862854151233,40.83124810864086,79.65020106190484,1410.6570076980756,470.6961885301648,40.572565966133425,80.24681500740735,1411.4732666015625,470.0893096923828,40.982177734375,78.95089721679688,0.4759540557861328
MOT20-01,213,24,1,0.8020808961248611,0.13394497411186157,1.8397878833717947,4.328537439975089,2.3527372253599923,0.37454146466002486,19.21811700201917,1,1420.6232745697234,468.578843363095,43.35734291474099,79.69593370890807,1418.863211936309,468.63618359104254,43.1338527630146,79.6982660059972,1416.2947387695312,468.5826110839844,38.5714111328125,78.34820556640625,0.315701961517334
MOT20-01,215,24,3,0.9246697937912773,0.24813452351751875,1.8397878833717947,1.940227667141877,1.0545931325441744,0.3499285322116195,19.87704565489868,1,1420.6232745697234,468.578843363095,43.35734291474099,79.69593370890807,1419.7233402617574,468.54917013101624,43.1338527630146,79.6982660059972,1415.0892944335938,466.7745666503906,38.5714111328125,75.3348388671875,0.34557104110717773
MOT20-01,217,24,5,1.105199096955857,0.3020959034472416,1.8397878833717947,1.3556029867257284,0.7368256954933867,0.3745773254922732,18.753328734365734,1,1420.6232745697234,468.578843363095,43.35734291474099,79.69593370890807,1420.4545726206027,468.49840738308575,43.1338527630146,79.6982660059972,1415.0892944335938,464.6652069091797,38.5714111328125,77.14285278320312,0.290529727935791
MOT20-01,217,26,1,0.7969109701451341,0.11525775120181825,1.1602824621830217,1.6775404540428112,1.445803507954943,0.4979355920198692,15.459354833917223,2,1447.4509956009108,468.01750625866,50.70984170373239,87.71020883326497,1446.8143527888915,468.990307046754,51.05198063525813,88.57275308690339,1448.83935546875,467.07591247558594,50.625,87.38839721679688,0.5690488815307617
MOT20-01,219,24,7,1.3385877222427773,0.2545749731835767,1.8397878833717947,0.784436393647388,0.42637327962490157,0.37547106773904565,18.086098809378576,1,1420.6232745697234,468.578843363095,43.35734291474099,79.69593370890807,1421.0486183042801,468.4711740445373,43.1338527630146,79.6982660059972,1417.5000610351562,464.06251525878906,36.1607666015625,75.33480834960938,0.15455961227416992
MOT20-01,226,24,1,1.3297902907186299,0.046968345959107594,2.7462092489382486,0.19675541071503794,0.07164618311263367,0.3621595964355217,21.084306715961894,2,1427.065282772182,461.2299132033166,41.72929818214875,81.32715794411888,1426.7774531471825,460.74160009406893,42.288376516335575,80.89356821008789,1427.1429443359375,461.04913330078125,40.982177734375,79.5535888671875,0.5569887161254883
MOT20-01,231,24,1,1.4450755698665931,0.1360640896313906,1.0703277077516589,2.350836565855008,2.196370839350874,0.28761833899293776,23.78474068030097,2,1427.9623315531503,461.25644668215773,40.993904078613326,81.94297103661593,1428.2168855370085,460.1415768677239,41.06827230936506,80.95156712220557,1427.1428833007812,463.4598388671875,38.5714111328125,78.34820556640625,0.5937051773071289
MOT20-01,235,24,1,1.3685056457424414,0.09494231181798196,1.2847186753121227,1.7572397154849226,1.3678011764388813,0.40987319099360753,18.072922445554834,1,1427.954670866075,461.77805743823586,40.665440393393,81.5003347173937,1427.871076409066,461.7136672615829,39.897818049384114,79.75715737233736,1429.5535888671875,461.0491180419922,40.982177734375,80.75894165039062,0.5366306304931641
MOT20-01,251,3,2,3.4455374063402644,0.1948612064655022,2.7320161753874688,2.5638642067699857,0.938451327582775,0.0,174.99060834321452,1,513.240502380008,1062.1566870433962,101.54583774147834,36.79984102493921,513.6535136538242,1064.570397378615,97.51056468826596,37.595610485826,508.35939025878906,1063.727783203125,95.22323608398438,33.75,0.10463857650756836
MOT20-01,262,76,3,6.387044010422857,0.25948415895110255,4.242057976577426,6.276913633041006,1.479685960847084,0.5377741330226796,24.577468653740322,1,1864.4261813828957,803.8215191550041,82.11138238476798,171.17556896371406,1870.8980013024623,802.7777855123749,85.00366897100321,166.6839406065301,1877.9464721679688,790.7143249511719,79.5535888671875,188.03570556640625,0.24348461627960205
MOT20-01,275,24,3,0.3691251440457512,0.10627844059372249,0.6669118967864259,0.5576131984568726,0.8361122378289865,0.6025471044592313,9.06818138492803,2,1431.9458346962629,464.1275100586904,39.480286460849136,77.427021876931,1431.7390281702874,464.78652832638767,40.56079193306505,79.04495666386458,1433.1697387695312,465.26788330078125,38.5714111328125,75.9375,0.21220016479492188
MOT20-01,277,24,5,0.44844272431125465,0.04663715961329884,0.6669118967864259,0.047415114118192866,0.07109651866560905,0.6225482736059149,8.812384762062969,1,1431.9458346962629,464.1275100586904,39.480286460849136,77.427021876931,1431.6419029371082,465.3861913932589,40.56079193306505,79.04495666386458,1431.96435546875,464.3638610839844,40.982177734375,76.5401611328125,0.13412046432495117
MOT20-01,279,62,2,5.9793725791715655,0.31720797376501864,2.8013049660646763,4.380626629592162,1.5637806960183078,0.11140859799772515,113.55126739555834,2,1392.2154512252855,668.820123838004,70.04513054797418,171.15080441518663,1396.6416744801202,666.5501256035848,70.20121498661183,174.19635799638036,1383.7500610351562,666.5625305175781,69.9107666015625,174.77679443359375,0.19443082809448242
MOT20-01,279,24,1,0.29374030078011043,0.15388535128888425,0.3205116867701616,3.100530562046613,9.673689572105987,0.6885481116382366,7.609700620583433,1,1432.0223586659342,464.75514066064943,40.92038745765422,76.97146954006973,1431.8587130053736,464.936260876581,40.383429568390056,77.01895367549139,1434.3750610351562,466.7745666503906,43.3929443359375,79.5535888671875,0.17480331659317017
MOT20-01,285,64,5,5.506412485647419,0.43424983568946907,4.708383655884938,2.7448214824420947,0.582964703611479,0.5207668182291363,27.686512133344294,1,1596.8330568880765,757.9403881280765,81.53568975399489,208.8075002677462,1606.9811342370404,757.9275045210888,78.81014405576252,205.8404582289486,1589.8661499023438,746.1161193847656,72.3214111328125,204.91070556640625,0.3869810104370117
MOT20-01,287,25,2,5.301316046612183,0.1308974523203179,3.9982749148251653,2.509878286277907,0.6277402979398824,0.4235560515453736,25.852757924585866,2,1279.9018966894391,655.8359299946793,63.355471543135295,149.71587213892258,1288.4378422820637,654.6311996893699,63.54733046899037,151.0118328298613,1284.9107666015625,656.1663513183594,65.08935546875,155.79241943359375,0.12932586669921875
MOT20-01,288,64,8,7.471674873825167,0.24669584668761946,4.708383655884938,2.8804252271637756,0.6117651911316903,0.6378713194550145,22.494554455073892,1,1596.8330568880765,757.9403881280765,81.53568975399489,208.8075002677462,1612.5973961911166,759.4514814578641,78.81014405576252,205.8404582289486,1612.7678833007812,741.294677734375,72.3214111328125,177.1875,0.10412496328353882
MOT20-01,289,56,2,8.6877629782721,0.26383885617160496,4.760118410712185,5.667895042896473,1.1907046325027175,0.6120174899054039,18.021407295637598,1,1259.1288660889095,765.7415040202313,79.10351464591879,177.7478527746058,1257.4804496241163,767.2555239129032,79.16164503977325,178.98940838863746,1248.75,761.1830749511719,67.5,174.77679443359375,0.2704958915710449
MOT20-01,290,24,2,0.5972311040858934,0.15093225061119553,1.1525991705568657,0.8167557988393878,0.7086208455666172,0.4068392135763267,16.32709353885366,2,1431.1661952714842,466.4327687213244,41.314268046469955,77.14450303624197,1431.122701068119,469.0608804279517,42.07933045611708,77.56048345229203,1429.5536499023438,466.17189025878906,38.5714111328125,74.12948608398438,0.1584261655807495
MOT20-01,290,64,10,9.019067415975115,0.1538535147508866,4.708383655884938,2.271395721619385,0.4824151742138519,0.7120859334045232,16.143224672143116,1,1596.8330568880765,757.9403881280765,81.53568975399489,208.8075002677462,1615.1717195582553,760.304640356219,78.81014405576252,205.8404582289486,1618.794677734375,752.1428833007812,84.375,197.6785888671875,0.5374200344085693
MOT20-01,292,25,7,8.606236052505515,0.4234001488415249,3.9982749148251653,5.035395667565808,1.2593920565329595,0.24700930887650735,40.02785536293157,1,1279.9018966894391,655.8359299946793,63.355471543135295,149.71587213892258,1299.2291409019665,658.3663340824714,63.54733046899037,151.0118328298613,1313.83935546875,665.357177734375,65.08935546875,160.3125,0.4332275390625
MOT20-01,292,68,2,1.4567069059316657,0.13960010899460618,5.9696145486804815,2.8791060581765127,0.48229346044007276,0.6922702092266498,19.586144431739196,2,867.2168049762237,536.7009697651645,53.57473293449599,118.89854675181948,869.4139091850565,533.4836883830588,53.075708969495054,119.29369046618262,872.6785888671875,534.8772583007812,55.4464111328125,122.9464111328125,0.16393983364105225
MOT20-01,300,24,5,0.7789940840275191,0.24797154872776805,2.3647457440504738,1.2920231233156647,0.5463687276174616,0.5120405839474264,14.11463095160943,1,1430.3375599301553,469.9985783537714,42.77999692008984,75.41060744742,1432.1357223214368,467.74582015609275,42.40759551888368,75.35082449508104,1436.7857666015625,470.3906555175781,43.392822265625,77.74554443359375,0.1918717622756958
MOT20-01,306,30,2,5.4369288590568985,0.29098407827599115,5.632878937333254,8.014910319211316,1.4228799177789138,0.5926013641939997,27.512173548940844,1,1100.1512501623633,631.7164671586788,54.12536149748871,130.96312065789414,1100.9231887195692,633.6924964434273,57.96806381264423,139.32081803027336,1105.9152221679688,646.6741333007812,56.6517333984375,159.107177734375,0.24197399616241455
MOT20-01,312,35,3,4.164951753480737,0.05037331780975507,3.6740755062857637,3.748294465985245,1.0202007170436493,0.6646075560028295,19.240589680742943,1,1233.3708233326502,642.2693323448523,66.49174240885104,169.94947850310848,1222.4078824234048,643.13592717122,65.93657676529847,171.2395508340112,1222.232177734375,643.8114013671875,65.08935546875,178.091552734375,0.5169558525085449
MOT20-01,315,25,2,4.586397164103119,0.06342183219097053,2.1002356861675615,2.1066465725351042,1.0030524604499227,0.6455174988405342,14.163192107816176,2,1331.0518536452212,668.4709183146689,67.89247864621802,162.27448523062438,1328.3581162152977,669.3337146309126,68.77473856548613,162.5088556336991,1327.0982666015625,667.0145568847656,67.5,160.61383056640625,0.11997085809707642
MOT20-01,317,25,4,5.272652461016515,0.38468326354224647,2.1002356861675615,3.8763032639375865,1.8456515568549987,0.7314931888625402,10.653116698762918,2,1331.0518536452212,668.4709183146689,67.89247864621802,162.27448523062438,1330.4563545892781,671.3581201702295,68.77473856548613,162.5088556336991,1346.3839721679688,670.7812805175781,69.9107666015625,162.72320556640625,0.20494461059570312
MOT20-01,325,26,2,1.2661107515236805,0.18814991158466798,1.4181985024129589,1.4986617310506734,1.056736224513573,0.6390496683115133,7.388626568576503,1,1439.2200950563802,476.7233441898371,43.914607546143294,81.53669267717764,1439.6786361055863,477.95610228106045,43.946159074841944,80.96122467062861,1441.6072387695312,474.91075134277344,38.5714111328125,76.54019165039062,0.37320518493652344
MOT20-01,328,26,5,1.3376006640945313,0.24815992620738347,1.4181985024129589,0.7286851804125297,0.5138104286337394,0.6943214176570078,6.056783589258055,1,1439.2200950563802,476.7233441898371,43.914607546143294,81.53669267717764,1440.1590126439146,478.62008965558937,43.946159074841944,80.96122467062861,1442.8125610351562,476.11610412597656,36.1607666015625,74.12948608398438,0.14131808280944824
MOT20-01,335,26,3,1.425302542770032,0.2906936357289849,1.103753119617751,2.1087992053473017,1.9105714564844136,0.4386449079120536,15.008172431666651,1,1442.3677936495822,479.4789191260723,40.47698616722518,75.99589879364532,1442.6656857080582,478.89338903048497,39.306223660221804,75.74712672559144,1437.9911499023438,474.9107360839844,38.5714111328125,74.12945556640625,0.13022661209106445
MOT20-01,344,26,8,1.6138784314558345,0.23540722275723036,1.2484463538786061,0.8255561508122521,0.6612668203543216,0.6704091752468027,6.681630913103845,1,1439.8927850448372,476.67346145907584,38.66644900730759,75.81551044699195,1442.1823200045988,477.9475487344438,39.355792690425915,75.41992371528755,1446.4286499023438,477.62278747558594,36.1607666015625,72.32144165039062,0.114593505859375
MOT20-01,352,8,2,2.399109099706343,0.3827797173323475,1.9808412635382133,1.982381875618939,1.0007777564558473,0.0,196.0719248769186,1,1173.0905609981905,1061.4166424124667,96.64980139182624,38.27353352694304,1176.5146886310615,1063.2728036757535,100.91520103107996,40.42002656498016,1170.4017944335938,1064.3303833007812,80.7589111328125,31.3392333984375,0.19243383407592773
MOT20-01,354,65,2,2.3764931994790683,0.3534478950458906,1.6328355873293745,6.811917927239953,4.171833330985489,0.5282270403465306,23.203995642914844,1,1493.083983006391,729.8920225569157,82.03526966221943,193.21488734478746,1495.639384513178,729.0576663608373,82.01735391183865,191.2449956505468,1506.696533203125,730.4464416503906,67.5,166.33929443359375,0.43492984771728516
MOT20-01,356,31,7,2.0641452647362124,0.10874758923534866,1.4445912849210079,1.2076961490871843,0.8360123459786916,0.6264983868735652,17.707578938262685,1,898.0857062713471,689.0109527858735,59.35077780864553,148.02131732937272,899.0323108667772,694.4075082159251,61.476467140914565,150.0725809437456,901.607177734375,696.6964721679688,59.0625,150.669677734375,0.3898773193359375
MOT20-01,357,4,2,4.374221380006234,0.28384008966401686,3.6853902771811953,5.188185442312679,1.4077709691796632,0.40430022858545533,42.20574940856612,1,487.64022928120363,650.753008983266,74.59675839121603,175.7382644616994,487.4689164821309,650.4198685555765,74.98923564858,175.86174407901422,478.5268096923828,655.7143249511719,78.34823608398438,195.26788330078125,0.10557889938354492
MOT20-01,358,24,4,0.740032468442154,0.09908824867180899,1.7135836181312618,0.11696174642060117,0.06825563992503213,0.38189548944300444,17.120704777319283,1,1458.1960603449402,480.40360479715633,40.44605515063822,78.13029056136695,1457.906505040813,481.312951063777,40.350450483042096,77.99330029835153,1458.4822387695312,480.0334930419922,38.5714111328125,73.52676391601562,0.10337352752685547
MOT20-01,361,24,7,1.004332711783513,0.23499340239314148,1.7135836181312618,0.47580287057022425,0.2776653940524409,0.2771373409099431,22.844155979066866,2,1458.1960603449402,480.40360479715633,40.44605515063822,78.13029056136695,1458.996335573693,482.25945886728636,40.350450483042096,77.99330029835153,1454.8661499023438,480.33485412597656,36.1607666015625,74.73214721679688,0.13553619384765625
MOT20-01,363,62,2,1.8166594371550702,0.035093782000197304,1.2513160561153285,2.6287878924148727,2.1008184779278407,0.695062029934988,12.428210884936348,2,1361.9484592677713,674.9720983126991,71.78027586536936,170.9718561873664,1367.2775970485663,675.2522232928441,73.61673387149358,171.42468517147609,1366.8750610351562,676.8080444335938,72.3214111328125,172.3660888671875,0.1320282220840454
MOT20-01,364,9,6,4.737748217151654,0.43175975002829337,3.2320337871136973,2.277279055541564,0.7045963023719631,0.0,343.3411434945267,1,960.645658613789,1066.9612378986292,74.54610287736953,27.02512039815162,947.0010805874904,1071.755284783796,78.4659066239069,31.558481649287387,947.4107360839844,1070.3572387695312,68.70538330078125,20.4910888671875,0.16330718994140625
MOT20-01,364,24,10,1.3399437359992779,0.2163313790982504,1.7135836181312618,0.21906472337571042,0.12784011299933534,0.259757304917771,24.87312233582904,2,1458.1960603449402,480.40360479715633,40.44605515063822,78.13029056136695,1459.8837194599346,482.8959904218073,40.350450483042096,77.99330029835153,1456.0714721679688,480.93751525878906,38.5714111328125,75.93746948242188,0.12497305870056152
MOT20-01,366,24,1,0.6502084553162046,0.38911851625765526,1.3486171497542996,9.340905223711847,6.926283879315666,0.3699108705825914,18.55943680721067,1,1455.4591528245528,482.0458934148124,40.23964322431423,74.33757797688813,1456.1944209365695,481.8808730980478,39.8010193807454,76.1909261904645,1464.5089721679688,479.732177734375,38.5714111328125,74.732177734375,0.19074368476867676
MOT20-01,368,25,1,1.458892165179486,0.34314351963668954,1.4097446510949792,15.787237436198273,11.198650354116246,0.04478937738128419,67.6695647736327,1,1380.100903613384,676.9843592060977,68.78476324986842,170.42935144499828,1382.35510275766,677.2038856083478,69.26326680690772,170.27456848143947,1395.8035888671875,678.6160888671875,67.5,168.75,0.11226654052734375
MOT20-01,371,24,2,0.8972772985872159,0.24963110356902685,2.934110323968766,2.5353049126842886,0.8640796128125676,0.20294923212299548,29.654704723382387,3,1463.086340108722,480.31986981280863,38.56978491949168,70.53426630464453,1462.923806612796,480.0814096116315,38.658242822749344,72.6037436452799,1458.482177734375,482.44419860839844,40.982177734375,72.92410278320312,0.12035518884658813
MOT20-01,373,25,4,2.2443863431181352,0.16655891297979675,3.9764789061942745,0.3285182371227253,0.08261536018988636,0.03255331807370614,91.45963356310588,2,1393.5052095877843,677.7360611494538,66.13879889322283,168.27930997447746,1389.1103104736903,678.4513634882744,67.63352536379443,169.37911071385565,1394.5982666015625,678.4654541015625,65.08935546875,166.640625,0.10466659069061279
MOT20-01,373,24,1,0.9696709972047466,0.3496103005189678,3.0724611274507234,4.4325650453131775,1.4426757122199807,0.3620522555649547,19.202110132864927,1,1467.5496702876083,481.1740818631347,40.78324166005091,78.1636644555001,1464.3517751869852,480.87505726375315,39.90246461420884,73.65239261107524,1471.7411499023438,479.73216247558594,38.5714111328125,77.14285278320312,0.5887365341186523
MOT20-01,374,31,3,3.5156957903958124,0.25828787052823676,1.3660779433783512,1.8728117979306314,1.3709406604568348,0.5452512318790921,19.408510410740977,1,933.0972976884657,708.1342692126212,58.09553633616349,154.1112435907109,943.1624405593305,708.4950627738054,60.62759186330891,153.45290567274037,935.9598693847656,712.9687805175781,57.85711669921875,156.69647216796875,0.3526158332824707
MOT20-01,376,25,2,2.267677032510413,0.09576818133552456,3.886839049756597,1.7612522784599074,0.45313228973816166,0.031261567039389246,106.0100030104316,2,1396.7784912348993,678.232752942311,65.12693941403401,164.91008884042745,1396.196250082428,678.648019259192,65.50030491238022,166.6969419939005,1393.3929443359375,677.2600708007812,67.5,166.640625,0.11592191457748413
MOT20-01,376,100,1,1.990719044872234,0.09517103597206444,3.349865546208998,4.030894406739533,1.2033003567266294,0.5616401671442619,21.360239716569513,1,811.5894971565981,517.0563245624218,47.99321504319043,122.06415754107311,812.8868857134584,517.8206750953548,47.628979948931374,122.93067478453321,814.2188110351562,520.1116180419922,50.625,127.76785278320312,0.5490188598632812
MOT20-01,378,24,1,1.3846446590432204,0.0781292396644333,0.7462310901105256,1.2867732566807308,1.7243629670939395,0.312258781552529,22.801066378438527,1,1472.0757929978472,479.47421034491333,38.588011502731725,75.77944429109488,1473.9350222234023,479.38287193903176,38.63202875193929,75.92719242297437,1472.946533203125,478.52679443359375,40.982177734375,76.5401611328125,0.5823118686676025
MOT20-01,380,24,3,1.5355226159304216,0.22750610265439497,0.7462310901105256,0.2425267090196815,0.32500215045149144,0.28172809007773775,24.518579863429377,1,1472.0757929978472,479.47421034491333,38.588011502731725,75.77944429109488,1476.3547090054772,478.9807477043313,38.63202875193929,75.92719242297426,1471.7411499023438,478.8281555175781,40.9820556640625,77.74554443359375,0.5398235321044922
MOT20-01,380,68,1,2.0133197463561108,0.09129269468788359,0.8505898308491742,4.074040300504271,4.789664951010538,0.5709537010092941,20.685939994104643,1,980.0741000262556,568.6074269046578,52.08753995394647,124.26454349289911,982.2568412067612,569.394159852971,52.97157007920987,123.76906118002057,983.5714721679688,566.5178833007812,53.0357666015625,122.9464111328125,0.33804845809936523
MOT20-01,382,24,5,1.7509087134024763,0.07149065834029078,0.7462310901105256,1.1405162373623372,1.528368695002259,0.3538231659821505,20.278748787403686,2,1472.0757929978472,479.47421034491333,38.588011502731725,75.77944429109488,1478.6629010060137,478.5916814182864,38.63202875193929,75.92719242297426,1477.7679443359375,479.1294708251953,40.982177734375,74.73214721679688,0.5599322319030762
MOT20-01,384,24,7,2.029736692063152,0.16741228965827104,0.7462310901105256,0.8146543234841086,1.0916917484146214,0.3396429743805678,20.836488256022534,2,1472.0757929978472,479.47421034491333,38.588011502731725,75.77944429109488,1480.7997851923797,478.2310237348927,38.63202875193929,75.92719242297426,1477.7679443359375,479.1294860839844,40.982177734375,73.52679443359375,0.48709630966186523
MOT20-01,386,24,9,2.3655039849265407,0.19994564807295545,0.7462310901105256,0.7664011225045392,1.0270292040378888,0.35623286288422495,21.188762251520448,1,1472.0757929978472,479.47421034491333,38.588011502731725,75.77944429109488,1482.715825226758,477.9108697651615,38.63202875193929,75.92719242297437,1478.9732666015625,479.4308166503906,43.392822265625,77.74554443359375,0.48813939094543457
MOT20-01,393,101,1,4.251337492113158,0.40996763966821237,7.544743645420819,14.890552010295186,1.9736325990788046,0.49765937513960745,21.254973914060322,1,1539.8239963280723,704.469684283312,63.990434051953656,173.02136009672185,1537.725894455539,695.9179011331823,65.55936643029327,175.33886016492534,1550.08935546875,693.6830749511719,57.857177734375,154.28570556640625,0.14274966716766357
