seq,frame,track_id,lost_duration,gpr_sigma_px,cost,track_recent_speed,implied_speed,motion_ratio,nearest_active_iou,nearest_active_dist,n_neighbors,track_last_cx,track_last_cy,track_last_w,track_last_h,pred_cx,pred_cy,pred_w,pred_h,det_cx,det_cy,det_w,det_h,det_score,is_correct,gt_id_det,gt_id_track,iou_det,iou_track,reason
dancetrack0004,144,5,2,11.03215120285491,0.4094596329583125,13.637377697664194,10.528050438843067,0.771999622819445,0.3403879114689548,117.59751822284764,1,743.2647611368207,706.9380695233173,241.61670434388316,114.06020654437536,738.489528108994,703.7943432655671,246.3225625138707,126.23947604346564,747.0562744140625,727.6499938964844,279.7874755859375,105.29998779296876,0.688267707824707,False,1.0,2.0,0.5553658609068339,0.7074964340340119,ok
dancetrack0004,148,1,2,4.823807033706924,0.3132695471253425,7.11342805367449,14.621334578383946,2.055455466486541,0.4305817798623059,85.53071422220762,3,619.9558689216689,706.5413988374111,207.6807215981517,101.74009808876684,631.6850511602505,703.8626423129145,217.11681804014077,95.72641814621898,648.84375,702.0000305175781,168.4124755859375,110.70001220703124,0.5084919929504395,True,0.0,0.0,0.5286259773843953,0.43666067626655686,ok
dancetrack0004,151,5,1,11.135000126443712,0.2920606982517887,13.933357973153978,12.502511243630812,0.8973078325928292,0.4762834987022974,68.9789528701999,2,733.5349640108584,697.3372106686932,278.44137906978835,121.8503598541345,730.7007961860479,702.0191885463588,279.45090430845585,115.12616165268672,730.8562622070312,685.1250305175781,252.7874755859375,144.45001220703125,0.6509199142456055,False,1.0,2.0,0.8080498319121278,0.7074964340340119,ok
dancetrack0004,152,1,1,4.580415013999847,0.3822946407556736,10.067472522529917,24.465710101320838,2.430174013047388,0.4472881316631447,69.89699115468186,3,662.4840972379161,694.2542690677182,195.4873745653176,128.37668630608232,667.3118862007616,697.9843571776887,197.44390619010755,121.5706761864394,640.0687561035156,684.4500122070312,218.36248779296875,125.550048828125,0.3205046653747558,False,0.0,1.0,0.7022642419266442,0.6201121486402048,ok
dancetrack0004,175,5,1,8.374391234918933,0.3779669921978026,17.374944617874412,28.830248480534685,1.6593001655312138,0.1847971855862026,173.70246536553844,3,777.5251039686445,714.5931951769526,346.13267928924904,144.68691919386072,785.7226894485723,715.9883462669842,352.6554842643227,154.87639441711644,750.7687683105469,703.8562622070312,253.46246337890625,159.637451171875,0.3624790906906128,True,1.0,1.0,0.6365684588946396,0.8516195130503289,ok
dancetrack0004,180,5,1,8.296792997150478,0.3243470319497303,14.974026523460193,10.259934800292996,0.6851820907501729,0.2357023951282838,119.11942277698807,3,719.4734176542228,686.2549823651992,186.91418020794453,187.4649342367064,738.6773872680501,695.8954089917075,215.55839777056167,179.71573494624658,718.8750305175781,676.0125122070312,184.95001220703125,205.875,0.6081447601318359,True,1.0,1.0,0.4348151382495052,0.4987777247793868,ok
dancetrack0004,181,5,1,8.21747000828417,0.3447259542417528,14.612353687485047,33.92752066600645,2.3218381782713173,0.2120938659917693,135.3076366585306,2,716.9011574737191,679.1651544998895,181.96143052951453,199.87628398990944,723.0125080290136,687.1097096205051,192.43610720467225,189.08122177114456,750.4312744140625,673.9875183105469,183.9375,209.92498779296875,0.141406774520874,True,1.0,1.0,0.5492272396646385,0.41279832167406133,ok
dancetrack0004,224,1,1,5.24249331753705,0.2704910149102886,19.993019617122187,15.928633486337068,0.7967097412686803,0.5116184018544012,87.48211928557352,1,490.1776771974364,672.8195659333694,302.576865946633,244.6167343165406,465.565192199771,676.7791999847087,272.5032179932745,239.60941537868325,502.1999969482422,683.2687377929688,301.7250061035156,227.8125,0.3649787902832031,True,0.0,0.0,0.9391796108924569,0.7877776075154883,ok
dancetrack0004,226,5,1,7.8552961323352175,0.4320899781298067,27.450689463907487,75.92942497677043,2.766029795958437,0.2421559087880911,143.77715687685628,3,612.0491865273847,688.6711084277581,361.6839731614385,274.0788090477546,589.612739108691,668.9508916946334,378.7666120358201,284.80758732702884,616.9500122070312,612.9000091552734,315.9000244140625,434.6999816894531,0.4009515047073364,True,1.0,1.0,0.5165387699812463,0.7632928556524492,ok
dancetrack0004,291,7,4,6.647796753325232,0.0859488618830933,7.408205898866459,3.531991469291594,0.476767454564408,0.5463193132727631,35.91598840528303,1,925.701251367248,687.5079241965924,141.6431830588181,414.47266765538745,932.1379985761824,687.5574313027728,135.93080344665643,416.0785059081047,934.2000122070312,698.7937774658203,130.949951171875,427.6125183105469,0.2907257080078125,False,3.0,2.0,0.4994722896552325,0.7645467487076527,ok
dancetrack0004,293,5,2,12.834222860681178,0.2835774814453937,9.668494104362551,5.330203070003674,0.5512960976620565,0.7253772357074969,10.87903697902964,1,900.0155579897092,709.8110962409235,117.13889477202252,408.1859450174939,898.1406323360441,702.4377791220658,141.69677102235005,413.6410831486403,891.0,715.5000305175781,108.0,400.9500122070313,0.1902978420257568,False,0.0,3.0,0.5909543738742159,0.42636892337882065,ok
dancetrack0004,294,7,3,6.431545471932067,0.0893071488789141,6.80890285850099,3.120537101771969,0.458302485234599,0.4937603302367019,43.92784113227692,1,932.7360004575376,697.2923337336708,132.25122058846364,425.6606619952415,927.6546198353574,690.2510734917186,134.92718374585775,419.6508939650773,923.4000244140624,696.6000061035156,133.6500244140625,409.0499877929688,0.1226782798767089,True,3.0,3.0,0.4936747413319645,0.5023647310676972,ok
dancetrack0004,298,5,5,17.444378242896903,0.2645611944117478,9.546624414522643,5.908591138921224,0.618919408826106,0.7311429181154142,23.074704014866875,3,894.5794605262614,714.6575431147581,109.49713991788994,403.1346649719372,899.5824024957119,721.1267738670794,122.04120161825496,408.68119319847005,899.1000061035156,685.4624938964844,139.04998779296875,365.1749877929688,0.197690725326538,False,2.0,0.0,0.5623956405603098,0.5612294509669191,ok
dancetrack0004,301,5,3,15.009810903582965,0.4381641830832504,9.540593573530682,11.320856438675795,1.186598753151403,0.6782797501759287,25.78948172801639,1,899.796939474517,688.0784479457975,136.84756258164845,368.4288133690008,898.7107840086576,697.4068218309069,121.16119909052033,393.249807786144,868.0499877929688,676.0124969482422,141.75,370.5749816894531,0.6519970893859863,True,2.0,2.0,0.5329701362075452,0.5581818181818122,ok
dancetrack0004,302,5,1,12.31651550388432,0.3683436605130982,8.09823621754734,28.80610068877909,3.5570832851679155,0.6107429523481951,39.1164630166573,2,874.1006091341968,676.457467375612,141.49680802267844,370.4826584453354,882.4214421795048,683.331286604562,129.28050350740568,380.6820455954244,862.6499938964844,650.0250091552734,172.79998779296875,414.4499816894531,0.5042691230773926,False,2.0,0.0,0.601872559414614,0.5640712935299662,ok
dancetrack0004,307,5,1,8.897103665641838,0.3290174260685048,12.982172634510231,9.643205327556526,0.74280365845099,0.6138117685200768,29.155120693916324,1,894.629116358215,697.2902652862624,228.43597705872835,329.2059629568315,876.4725483136832,679.839676707044,213.72414798437785,349.2460638164662,895.0500183105469,687.65625,151.20001220703125,332.4375,0.3649638891220093,True,0.0,0.0,0.6895946502685452,0.7103893339647299,ok
dancetrack0004,313,1,1,9.902174156720958,0.1542858119494,9.80125268085061,4.110897270930407,0.4194257004476737,0.5999186034471672,37.72025325290208,2,934.2526230048168,669.3780224816855,204.5991807387802,411.99527029576456,922.6847819173228,669.1316497433802,203.558080007332,418.1584374025706,938.250030517578,668.4187469482422,201.15008544921875,412.7624816894531,0.280517578125,False,1.0,2.0,0.6213151894634075,0.6465149098048789,ok
dancetrack0004,315,5,6,10.57120413529311,0.3877968337518106,6.267621501131081,4.610042034224575,0.7355329343663506,0.4426120615224918,63.91378914666578,1,897.956642437462,686.849682655318,157.9267535005364,340.0779065640909,900.6474916210581,697.9059179349999,166.74518445104445,333.8135686605601,872.1000061035156,677.0250244140625,167.39996337890625,390.1500244140625,0.2227638959884643,False,2.0,0.0,0.46375184474546255,0.7093840321259581,ok
dancetrack0004,317,1,4,11.855792179958652,0.3369712030733527,10.726733213728554,5.201508566361926,0.4849107797054933,0.56397970829847,57.94086708887564,1,939.9226622957152,669.0234868797407,203.7709896147768,412.9112940180572,953.093456125078,689.7673867925711,206.194651016428,416.5618704966405,919.3500366210938,672.1312408447266,209.25,405.3374938964844,0.1630259752273559,False,2.0,1.0,0.5698373505001129,0.6337752544102704,ok
dancetrack0004,334,1,2,6.702057594248843,0.2958740662127326,8.378290818456906,14.216773054503207,1.6968583882507935,0.5454959214501676,91.22264213168737,1,892.6369965062015,710.8326114679586,367.5132895706923,463.0176739737656,892.2694441522192,722.6614365817472,379.7105507309974,459.4658534292196,875.4750366210938,688.1625061035156,302.4000244140625,512.3250122070312,0.6144332885742188,True,1.0,1.0,0.6475157514741665,0.8060896124857411,ok
dancetrack0004,432,7,1,11.81568876381584,0.3980540157890923,13.897364811366272,45.64634534902235,3.2845324252904016,0.3583612754767038,72.09559082626032,1,1164.1211206212122,632.3205572035323,206.43720213882244,424.95443127235774,1149.4381926193164,635.5895786196422,229.1146868384249,426.656282794914,1118.4750366210938,632.4750213623047,145.7999267578125,406.3500061035156,0.6621098518371582,True,2.0,2.0,0.7344171656828044,0.965407373691386,ok
dancetrack0004,436,7,3,16.265334887035657,0.3536694130238544,19.47566670131684,9.7961270235174,0.5029931541627296,0.5329514688418115,38.57150736608418,1,1112.7616449755906,631.7819293775887,145.86338747527083,418.4904291422451,1085.0803701885077,632.7513674481507,170.92587815291563,418.29189954917615,1083.375,631.4624938964844,112.050048828125,412.4249877929688,0.2212333679199218,True,2.0,2.0,0.8346273624301469,0.8172483150148739,ok
dancetrack0004,439,1,3,13.937072076732136,0.4062858425809601,9.99403240547498,12.84121936306008,1.2848887057865992,0.5694210738188876,38.35395339472862,1,713.9480973469468,637.0360493933284,123.439327221866,428.6477740345279,718.2845180634972,639.4754404033661,145.41986210887148,439.16593235737446,751.7812805175781,629.7750244140625,140.73748779296875,444.1500244140625,0.1897109150886535,True,1.0,1.0,0.8433145843478472,0.8512262404841088,ok
dancetrack0004,595,7,5,11.010042780582172,0.1629394233125415,6.566900237105314,2.42294820983906,0.3689637610372918,0.470991958317162,25.84344817353782,2,968.068394994464,628.0879740992842,146.55025195207298,456.3126055188882,985.9048632264656,613.1235242988168,140.70809365398134,446.6861422544705,979.4250183105468,632.3062744140625,144.45001220703125,412.0875244140625,0.1257157325744629,False,3.0,0.0,0.47799700397761735,0.5586102713987425,ok
dancetrack0004,595,5,1,21.68607050886077,0.4129795694033197,10.458765169714544,50.15155705187574,4.795170006981288,0.5754363645882016,23.813007052008533,2,982.10910929697,631.8410214590028,182.55003337464427,450.315975756778,977.9980089267938,626.7210678960414,201.3742843496108,459.7760749191318,942.300048828125,662.3437652587891,166.050048828125,481.6125183105469,0.3821268081665039,False,2.0,3.0,0.8287059494569279,0.5652369856486884,ok
dancetrack0004,605,5,1,21.40195794211925,0.2568677498187788,12.9287406070649,7.421319807279104,0.5740172250979907,0.3958024445760045,67.11494393035534,2,917.4113724624864,651.2228299604093,145.20260501697467,400.6702162379717,909.3720629747788,653.8891852816168,138.0623057796106,412.1678298654522,913.9500122070312,657.7875061035156,178.199951171875,390.8250122070313,0.5221359729766846,True,2.0,2.0,0.48993872151820256,0.5037550328242284,ok
dancetrack0004,606,7,11,18.6834257048791,0.4186911658754535,3.8361249322030457,2.4498890346146407,0.6386364046823927,0.6860500759421316,18.49787975586268,2,978.3170947755888,632.0123165051536,144.03338650905891,413.5252860365884,1014.9724205432548,648.7626490613701,143.49566259126652,437.3916068580056,975.375030517578,658.8000183105469,233.54998779296875,407.7000122070313,0.3774423599243164,False,0.0,3.0,0.8219090624510383,0.4813425596585359,ok
dancetrack0004,606,5,1,20.719905726730467,0.1876961972007164,13.20186156032986,18.15324699236239,1.375052064393017,0.2959165883727898,85.94866953790537,4,913.0041523005502,656.0462107708729,166.08692570838718,392.2570689084671,909.960263607538,656.9455859540005,148.09937427379032,394.5938493281469,897.75,665.8875122070312,174.1500244140625,374.625,0.2435417175292968,True,2.0,2.0,0.38013025100853476,0.47199093139109366,ok
dancetrack0004,668,5,1,5.860902568303895,0.3751854835058661,14.220183462609087,20.580479869082303,1.4472724577145677,0.5645238545001622,32.90492918610822,2,895.8080921056761,640.2926165636247,198.24696433587437,519.8756144383838,894.0930535314357,642.8526107106031,213.19683846349312,511.6377068867305,915.9750061035156,636.1875305175781,136.35003662109375,513.675048828125,0.6540870666503906,True,1.0,1.0,0.728748374698961,0.7739404101328224,ok
dancetrack0004,724,1,2,8.520082233663217,0.3359650361474875,9.711066790536153,23.906885642039803,2.4618186814797816,0.4423703596984731,33.81453287830973,2,1008.7167045849728,623.4929839908546,293.2954340120597,465.0468745188263,992.7544252372818,620.3210949964364,286.23408068079505,466.8228844601133,963.2250366210938,638.2125244140625,205.2000732421875,454.2750244140625,0.2202341556549072,True,0.0,0.0,0.7446446445331674,0.7971580348206665,ok
dancetrack0004,724,5,1,9.240502039863046,0.293443662610458,9.698585236733871,29.81529296347748,3.074189919015258,0.4074501827713739,45.08729737853764,2,857.8197596141458,620.2258447094675,207.2361686705788,426.7745297932546,854.6060508250764,629.0384714832035,239.1711047970889,442.1629460858167,887.625,621.0000152587891,202.5,423.8999938964844,0.6452667713165283,True,1.0,1.0,0.8068698313094674,0.8854843262059654,ok
dancetrack0004,728,1,1,9.919289040879582,0.2135102602597723,21.45217724391728,27.318859517456204,1.273477242278632,0.7062105678165832,2.42554620151652,1,913.574461641988,638.6959720625404,192.63956113469877,399.9987065056978,919.6916441961008,644.939890858898,215.58208700693888,412.3550228956485,925.4250183105468,614.0812530517578,234.89996337890625,359.4374694824219,0.2825007438659668,True,1.0,1.0,0.6848997490443338,0.7364840673111264,ok
dancetrack0004,732,5,2,12.066896823138196,0.1633378910900241,12.543903309083966,12.241046124063583,0.9758562245293247,0.6640915788941185,50.62800543730052,2,885.9843657005188,611.7604420531007,338.69846726317286,378.36938585964185,906.7118706707722,624.5526096746516,305.8928793675037,400.0852827470967,887.625,636.1875,324.0,415.125,0.1700849533081054,True,2.0,2.0,0.6591449280333999,0.5996148663822113,ok
dancetrack0004,734,5,1,11.433067217817236,0.39520428293799,15.487513398131917,55.19955594519098,3.5641328937832646,0.5396347617286567,19.33350786569205,1,900.1404243574656,638.7006426970378,315.6634646557988,404.708243414269,901.2620685240496,632.4040324009857,328.1398057063028,396.3148415612032,952.4250183105468,621.0000152587891,211.95001220703125,427.9500427246094,0.1886583566665649,True,2.0,2.0,0.5637711748513251,0.6965920623046178,ok
dancetrack0004,736,5,1,11.94702352126108,0.3233205937463167,17.469508801391026,29.183694528369784,1.670550377812913,0.6629950387906983,30.505172327480462,1,945.5210269235116,625.6830941332826,190.8336881066942,412.7483463880442,929.5011672565458,630.1497590707507,250.810561765726,412.6976339693879,916.6500244140624,629.9437561035156,174.1500244140625,427.6124877929688,0.4413318634033203,True,2.0,2.0,0.6838176868315727,0.6205134751773003,ok
dancetrack0004,747,5,3,11.033338911369736,0.2588899457377618,3.554773976952734,6.976835473004116,1.9626664081143304,0.4990336052625927,17.85718101288086,1,934.697409258561,621.0273569466888,137.46725678274342,408.5596020211027,935.0392792789864,608.7477935818,138.36531756846625,405.6141728376717,933.5250244140624,641.9250030517578,121.5,383.3999938964844,0.1553910970687866,True,2.0,2.0,0.49242176805943294,0.5817559591608447,ok
dancetrack0004,771,7,8,6.397141916540038,0.3118772400750783,3.230524864369328,2.016220935012263,0.6241155910143027,0.6003163767595805,57.64605238550294,1,930.411449552172,627.6490398297213,319.4542213874322,444.77920040488766,937.6344373846656,618.5831662506839,349.7098047035122,452.0780739473746,942.3000183105468,638.5500183105469,313.20001220703125,603.4500122070312,0.5213384628295898,True,2.0,2.0,0.6188659200399772,0.9464611409463913,ok
dancetrack0004,779,5,2,5.3340887259024505,0.2060468490594348,7.211400191703729,11.096980509434903,1.5388108015696171,0.6944186058394093,63.66976463233845,2,936.490982340187,644.3380447219457,383.8622518435491,373.8156488817041,941.9530643930524,606.5173355658122,282.6256158104511,442.32973288232574,921.375030517578,628.0875091552734,322.65008544921875,417.8249816894531,0.1497650146484375,True,0.0,0.0,0.7683474331674239,0.8538595687737609,ok
dancetrack0004,791,7,1,5.424275945538248,0.3940194692587766,9.863390385347474,76.25290651411724,7.730902208574699,0.4915250147141091,63.22239416558792,2,954.8025202715476,597.5470999671971,315.1922250492745,605.4323117589091,939.262457428556,608.5589220177096,300.0915095215545,590.6471915069737,913.2750549316406,661.5000152587891,224.10003662109372,488.7000427246094,0.1006566882133483,False,3.0,2.0,0.47984390848496566,0.6768324501479047,ok
dancetrack0004,795,7,1,6.1051019801740125,0.4447357341459136,27.923502095361183,63.01624175448253,2.256745645273168,0.6215500587714963,77.68366693679783,1,908.0012728296896,674.1116338997527,244.01787927244,509.6516885771253,922.3494052947492,672.4556477542487,235.79717467896523,493.0639241853539,950.4000244140624,720.7312927246094,263.25,713.1375732421875,0.1620039939880371,True,3.0,3.0,0.4519667831697387,0.37125488493269426,ok
dancetrack0004,796,7,1,6.816777976714088,0.3466864195126509,26.183080444414585,30.88168573777704,1.179451967209793,0.6264951005724055,110.9307473892076,2,934.8700700435544,707.4715387107539,255.2102016198715,643.6253517417006,924.1256930988536,694.4047906490367,240.42253313314404,541.9526207386964,948.375,735.2437438964844,216.0,686.8125,0.3397512435913086,True,3.0,3.0,0.5422944611610521,0.4336754681501189,ok
dancetrack0004,799,7,3,8.810110304971314,0.2664879911682231,26.305917988514004,10.444572476413356,0.3970426913432098,0.5116807838759642,123.7851602318584,1,943.9579829893336,728.5605104334693,228.23747905398812,676.4554827256413,926.9840910938912,744.0254962918459,242.48851998209977,609.9108410148223,960.5250244140624,755.1562805175781,249.75,630.7875366210938,0.1344645023345947,False,2.0,3.0,0.5529851117985619,0.498600165211758,ok
dancetrack0004,808,7,1,15.276527927778533,0.3091472238051682,14.524116133694138,27.104229846986204,1.866153478634598,0.5956380149774309,135.562386068324,2,944.5799042478412,807.1601192100212,552.1328846901508,506.36954046730847,952.7243702542062,824.9542425116849,453.0858561008066,498.5196028906452,940.9500427246094,780.300048828125,553.5000610351562,530.550048828125,0.6451282501220703,True,0.0,0.0,0.7524369334136845,0.6896127717538971,ok
dancetrack0004,811,7,1,15.838916392481435,0.40233460666857,27.721362943584374,91.17032560906598,3.288811080270704,0.6032582797846257,62.20302590958426,4,934.84633320864,754.3295684336098,577.5543056856786,561.7366651732767,942.446388499678,768.9973126529367,567.1212163316122,528.6810606087852,963.9000244140624,667.9124908447266,519.75,467.7749938964844,0.3474752902984619,True,0.0,0.0,0.7324940009597132,0.6617785847852823,ok
dancetrack0004,813,7,1,15.7774570133112,0.3768829407488732,48.79472637570208,38.45591129232099,0.7881161377199682,0.5513566038698701,149.9589605375669,2,986.9383071123308,734.3135667923899,582.967243924009,602.9002672838775,958.4515615220804,725.0258072907772,569.6151966016141,556.3565848866299,952.4250183105468,751.2749938964844,400.9500122070313,657.449951171875,0.4311208724975586,True,3.0,3.0,0.5928498068170293,0.7036937202315605,ok
dancetrack0004,1027,7,3,10.99061746789601,0.4484389911855114,13.514747359351489,18.766841611863907,1.38861949194176,0.4409881447830334,27.664150765856892,3,1153.1532965637878,663.1807569161607,282.60399371573965,526.962959548922,1172.5798973668798,684.6773958057202,274.66675473353826,539.0760784911577,1108.3500366210938,697.2749938964844,211.9500732421875,548.0999755859375,0.6829586029052734,True,1.0,1.0,0.5830501642173207,0.7361977499892447,ok
dancetrack0004,1027,3,1,17.91022723521533,0.3337666241070869,16.137268924641166,27.48594646078713,1.7032588716927708,0.5875830196473467,25.05666416534406,1,783.0190912030168,625.8539049988634,159.95326422724062,405.8744795337447,789.2961429164577,632.5507151898142,161.23069594823937,398.00804396140416,757.3500366210938,635.6812591552734,182.25,408.0375061035156,0.4502315521240234,True,3.0,3.0,0.8647013775706063,0.7565123101790058,ok
dancetrack0004,1031,3,4,24.33882760707232,0.3636566524813273,21.898882698241632,14.423254845994178,0.6586297138872885,0.5718150822833065,43.46511846876681,1,760.1926043645024,633.4710858322964,174.46919826200332,406.9311563443823,740.8028238249638,644.8434687197306,164.7434068925652,404.4673096146669,704.0249938964844,646.6500091552734,211.95001220703125,425.2500305175781,0.6987977027893066,False,2.0,3.0,0.6300805084967243,0.8395545022929926,ok
dancetrack0005,535,12,1,10.256267427282006,0.3362136752012937,24.9688950897765,19.390195206146004,0.7765740188513711,0.6056193571438809,67.3169216077293,2,910.1953648577625,649.0075041439986,405.7549618731132,387.7001234565496,893.4742621137905,649.0060069241034,381.4785193820941,390.1926844323616,891.6750183105469,654.7500152587891,259.20001220703125,403.6499938964844,0.6578497886657715,False,0.0,1.0,0.6378945930962859,0.7174200655701134,ok
dancetrack0005,541,12,1,8.88331285840666,0.3738203304366693,16.17149794652439,47.07168994866276,2.910781060871328,0.4449237124697859,90.72550104050856,5,894.7171680679703,631.9440573724739,349.0069464285472,359.92828531229287,868.8312437289694,638.8997692296748,341.56881678203024,366.0542129382072,863.3250122070312,596.8687591552734,278.0999755859375,296.6625061035156,0.481778621673584,True,1.0,1.0,0.6717569979615686,0.7504443090316109,ok
dancetrack0005,543,12,2,9.45832329922152,0.2499759057505384,20.618777226159352,12.715219162601374,0.6166815336881075,0.5544916447334955,70.10799777041196,2,873.874954143209,607.5207362142027,302.56938722650244,316.29418826346955,865.6602050044478,620.9927677081187,328.19324451337604,346.8008711593536,880.8750305175781,631.9687652587891,265.95001220703125,380.3625183105469,0.2063822746276855,True,1.0,1.0,0.6264499913900704,0.7793215812400704,ok
dancetrack0005,675,14,3,5.32007860183678,0.3119110756734473,8.505464529993116,10.90587660571063,1.2822199854285274,0.2651070028028859,123.66578353528496,2,500.8048604137626,557.9919863845608,168.5328133219435,458.261293000783,499.38192693018937,556.0045787298587,191.50079693885945,430.3305081768606,468.1125030517578,556.7062683105469,191.0249938964844,449.8875122070313,0.3075635433197021,True,1.0,1.0,0.7480572302063597,0.7903317658274461,ok
dancetrack0005,677,12,3,25.25579346067383,0.3905997305155478,17.638111383698615,6.714949475455792,0.380706830191686,0.2479951051435751,82.21855335666747,1,969.2436820572576,610.4811281183993,309.66247150640964,482.25022124024247,1042.6787301552936,602.3327104405603,307.0591966718161,459.132769966325,984.8249816894532,597.7124938964844,206.54998779296875,473.1749877929688,0.6010932922363281,True,3.0,3.0,0.7430869120739753,0.7328863799824693,ok
dancetrack0005,692,14,5,11.173763639764124,0.320455689957044,29.262124431054858,15.08643934094473,0.5155619981211625,0.288377376184485,77.50769771380436,2,663.1637418745847,571.4280357317559,218.53862610549797,399.2430515278375,711.6611485146226,577.9021553075289,201.9535712418501,402.87541821098125,732.375,601.4250030517578,256.5,464.3999938964844,0.1312083005905151,True,1.0,1.0,0.5610700159639946,0.6979803187554559,ok
dancetrack0005,827,16,1,20.375501211541373,0.2008888816241639,3.8991953546773863,8.516331691679706,2.1841254199956173,0.595823219103782,57.17691951746175,2,616.6998367027721,602.2822394577822,262.4600998037354,410.3181375931836,596.9584319635859,603.7574737470092,262.3967654736691,408.84423914344006,625.0500183105469,603.9562683105469,252.45001220703125,409.3875122070313,0.4395961761474609,True,2.0,2.0,0.8748345086850104,0.8722073279713949,ok
